,returns,actor_losses,critic1_losses,critic2_losses
0,883.84265986139,0.0036569020748138427,0.05377745819091797,0.053609207153320314
1,883.84265986139,0.012899461746215821,0.033808666229248045,0.034256675720214846
2,883.84265986139,0.011828374862670899,0.024447460174560547,0.024992496490478515
3,883.84265986139,-0.014582458692105862,0.04986096182359537,0.0496352689539491
4,883.84265986139,-0.06432917860687756,0.04808694113364854,0.049069121452845726
5,837.9513429802048,-0.0674749755859375,0.027213693618774414,0.026958257675170898
6,837.9513429802048,-0.09929186248779297,0.02940944480895996,0.029273645401000976
7,837.9513429802048,-0.2742441089582244,0.06849714303116419,0.06708276022428249
8,837.9513429802048,-0.1635888671875,0.034700485229492185,0.03477545928955078
9,837.9513429802048,-0.19453048706054688,0.03629585266113281,0.03637614440917969
10,711.208502703346,-0.22895046997070312,0.03943201446533203,0.03936365509033203
11,711.208502703346,-0.25995223999023437,0.041496177673339844,0.04125610733032226
12,711.208502703346,-0.2962490234375,0.043386932373046874,0.04413061141967774
13,711.208502703346,-0.32803863525390625,0.04633786010742187,0.046022293090820315
14,711.208502703346,-0.36273358154296875,0.04874886703491211,0.04820809555053711
15,771.2394766091948,-0.3944800720214844,0.04971701431274414,0.049811012268066404
16,771.2394766091948,-0.4229100341796875,0.050845314025878906,0.051460693359375
17,771.2394766091948,-0.45178094482421877,0.05449762344360352,0.05482415771484375
18,771.2394766091948,-0.4832034912109375,0.05221109390258789,0.053148910522460936
19,771.2394766091948,-0.5152357788085937,0.05557673645019531,0.05607451248168945
20,766.4332223532299,-0.5447119140625,0.057931392669677735,0.057813694000244144
21,766.4332223532299,-0.5791271362304687,0.05938824844360351,0.05929109191894531
22,766.4332223532299,-0.6103995971679688,0.05908212661743164,0.05905720901489258
23,766.4332223532299,-0.6449531860351563,0.0626283836364746,0.06206654739379883
24,766.4332223532299,-0.6761728515625,0.06133221435546875,0.06236441802978516
25,715.4987621338886,-0.70784033203125,0.06288534545898437,0.062493476867675785
26,715.4987621338886,-0.7385436401367188,0.064062744140625,0.06465373229980469
27,715.4987621338886,-0.768563232421875,0.06628820037841797,0.06623332977294921
28,715.4987621338886,-0.791611328125,0.06693733978271485,0.06734450531005859
29,715.4987621338886,-0.8256546020507812,0.06878699493408204,0.06930213165283203
30,707.1620428035646,-0.8617763671875,0.06782099914550781,0.0676053466796875
31,707.1620428035646,-0.8858714599609375,0.06642585754394531,0.06657395935058594
32,707.1620428035646,-0.9200662231445312,0.0677126693725586,0.06757035827636719
33,707.1620428035646,-0.9461753540039063,0.06805636596679687,0.06842295074462891
34,707.1620428035646,-7.79816162109375,0.5662102661132813,0.5586190185546875
