,returns,actor_losses,critic1_losses,critic2_losses
0,842.6317572038964,0.00291215443611145,0.06246055603027344,0.06229122543334961
1,842.6317572038964,0.011821071624755859,0.04682723617553711,0.04689978790283203
2,842.6317572038964,0.01971703338623047,0.03419249725341797,0.034646671295166014
3,842.6317572038964,0.018276506423950196,0.02832580757141113,0.028832281112670898
4,842.6317572038964,0.0010595145225524903,0.03020382308959961,0.030430410385131838
5,842.6317572038964,-0.04825881480292501,0.062368663415504864,0.06269690301097779
6,842.6317572038964,-0.06313012313842774,0.03606768798828125,0.03630657958984375
7,842.6317572038964,-0.2307937727545813,0.08964964871032996,0.08965901845061834
8,842.6317572038964,-0.13490281677246094,0.04230918502807617,0.04317867660522461
9,842.6317572038964,-0.1702079620361328,0.04411397171020508,0.04444081497192383
10,842.6317572038964,-0.2071263427734375,0.046207847595214846,0.046346107482910154
11,842.6317572038964,-0.40371814708929676,0.08054983399845231,0.08098764435266938
12,842.6317572038964,-0.27949258422851564,0.05137216186523438,0.05163005828857422
13,842.6317572038964,-0.3124398193359375,0.05213217926025391,0.052538089752197266
14,842.6317572038964,-0.347204345703125,0.05316675186157226,0.05359138488769531
15,842.6317572038964,-0.3865504150390625,0.0546864242553711,0.055335712432861325
16,842.6317572038964,-0.4194529724121094,0.058126232147216794,0.05848304748535156
17,842.6317572038964,-0.4507688903808594,0.058496086120605466,0.05915578079223633
18,842.6317572038964,-8.09394785563151,1.0175300598144532,1.0261660893758138
19,842.6317572038964,-0.5180750732421875,0.06530827331542968,0.06553829193115235
20,842.6317572038964,-0.5489085693359375,0.06743183135986328,0.06812471008300781
21,842.6317572038964,-1.3677248932594477,0.16156536368436591,0.16185579521711482
22,842.6317572038964,-0.6144478759765625,0.06964380645751952,0.07011681365966797
23,842.6317572038964,-5.708894963850055,0.6346037346020079,0.6393449348315858
24,842.6317572038964,-0.68586376953125,0.07341986083984375,0.07417364501953125
25,787.0899589931075,-0.716595703125,0.07432196044921875,0.07514441680908203
26,787.0899589931075,-0.7537977905273437,0.07703539276123048,0.07783171844482421
27,787.0899589931075,-0.7863365478515625,0.077810302734375,0.07815064239501954
28,787.0899589931075,-3.171484564992704,0.30851315153248116,0.30997288922855365
29,787.0899589931075,-0.853697509765625,0.08105149078369141,0.08185731506347656
30,787.0899589931075,-0.8826944580078125,0.0814666519165039,0.08215946960449219
31,787.0899589931075,-0.916648193359375,0.08487088775634766,0.08532437896728516
32,787.0899589931075,-1.574200055457109,0.14133703471809034,0.1421967310621249
33,787.0899589931075,-0.97392138671875,0.08443278503417968,0.08517091369628907
34,787.0899589931075,-1.012654052734375,0.08905634307861328,0.08911705780029297
35,787.0899589931075,-1.03735693359375,0.08740123748779297,0.08830989837646484
36,787.0899589931075,-1.0675042724609376,0.08945790863037109,0.09013084411621093
37,787.0899589931075,-4.545310879149378,0.37360128822168376,0.3762653398315936
38,787.0899589931075,-1.1226219482421875,0.09194094848632813,0.09211319732666015
39,787.0899589931075,-1.151176513671875,0.09101941680908203,0.09183731842041015
40,787.0899589931075,-1.17829345703125,0.09278495788574219,0.09296392059326172
41,787.0899589931075,-1.2102222900390625,0.0927545166015625,0.09278697967529297
42,787.0899589931075,-1.239885009765625,0.09259439849853515,0.0923818130493164
43,787.0899589931075,-1.2725660400390626,0.09321186828613282,0.09441793823242188
44,787.0899589931075,-1.2962091064453125,0.09733816528320313,0.0967946548461914
45,787.0899589931075,-1.32613427734375,0.09685646057128906,0.09615794372558593
46,787.0899589931075,-26.004291240985577,1.8415162013127253,1.8312964806189904
47,787.0899589931075,-13.08005048643868,0.9164186153771743,0.9251537682875147
48,787.0899589931075,-1.41239453125,0.09642219543457031,0.09671791076660156
49,787.0899589931075,-1.440536376953125,0.09708821105957031,0.09709600067138671
50,617.8818249189826,-1.465167236328125,0.09560702514648438,0.09528518676757812
51,617.8818249189826,-1.498890869140625,0.09724326324462891,0.09736255645751953
52,617.8818249189826,-1.5233486328125,0.09579217529296875,0.09639718627929687
53,617.8818249189826,-1.545445556640625,0.09750506591796874,0.09710921478271485
54,617.8818249189826,-1.569352294921875,0.096971923828125,0.09794428253173829
55,617.8818249189826,-1.593996337890625,0.09571334075927734,0.09540596008300781
56,617.8818249189826,-1.6189854736328124,0.09477186584472656,0.09422708129882812
57,617.8818249189826,-1.6470108642578125,0.09719664001464844,0.09697077178955078
